Артикул	Номенклатура.Производитель (бренд)	Номенклатура на 6 января 2026 г.	KZ РРЦ	KZ Дилер	%	ALM а 23 февраля 2026 г.	AlmRes	AlmAway	Ast	AstRes	AstAway	Alm2	Msk ст на 26 мая 2025 г.	MskRes	MskAway	Pic	URL	Status	Unnamed: 19	Unnamed: 20	Unnamed: 21	KZ РРЦ.1	KZ Дилер.1	%.1	0	AlmRes.1	AlmAway.1	Ast.1	AstRes.1	AstAway.1	Alm2.1	Msk ст на 26 мая 2025 г..1	MskRes.1	MskAway.1	Pic.1	URL.1	Status.1	Unnamed: 38	Unnamed: 39
TD-1070-B	Qbic	"TD-1070, 10"" сенсорная панель Full HD, BT, NFC/RFID, RCC, Android11"	825000.0	701250.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	33	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1070/	ОБРАЗЕЦ				825000.0	701250.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	33	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1070/	ОБРАЗЕЦ		
TD-1070 Lite	Qbic	"TD-1070L-S, 10"" сенсорная панель Full HD, BT, NFC/RFID, RCC, Android12"	764500.0	649825.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1070-lite/					764500.0	649825.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1070-lite/			
TD-1070 Lite H	Qbic	"TD-1070L-SH, 10"" сенсорная панель Full HD, BT, NFC/RFID/HID, RCC, Android12"	946000.0	804100.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1070-lite/	Под заказ				946000.0	804100.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1070-lite/	Под заказ		
TDD-1000	Qbic	TDD-1000 - Док. станция 3,9'', Android 13, NFC, Датчик освещения, HDMI, DP, 2xUSB-Type-C	726000.0	617100.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/aksessuary-dlya-panelnykh-kompyuterov/tdd_1000/	NEW				726000.0	617100.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/aksessuary-dlya-panelnykh-kompyuterov/tdd_1000/	NEW		
ПО						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
eyeBeam Basic	Counterpath	eyeBeam Basic (без поддержки видео) для Windows	16540.0			0	0	0	0.0	0.0	0.0	0	0	0	0							16540.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
Crystal Gears	CIS	Лицензия Crystal Gears	70280.0			0	0	0	0.0	0.0	0.0	0	0	0	0							70280.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
Промышленные мини-ПК						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
BXP-100	Qbic	BXP-100 - Мини-ПК, HDMI output, 2GB RAM, 32GB storage, micro-SDHC expansion	236500.0	201025.0	-15.0	0	0	0	0.0	0.0	0.0	0	1	0	0		https://ipmatika.kz/products/box-pc/BXP-100/					236500.0	201025.0	-15.0	0	0	0	0.0	0.0	0.0	0	1	0	0		https://ipmatika.kz/products/box-pc/BXP-100/			
BXP-320	Qbic	BXP-320 - Мини-ПК, HDMI output 4K, 4GB RAM, 32GB storage, micro-SDHC expansion	588500.0	500225.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/BXP-320/	Под заказ				588500.0	500225.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/BXP-320/	Под заказ		
BXP-321	Qbic	BXP-321 - Мини-ПК, HDMI input и HDMI output 4K, 4GB RAM, 32GB storage, micro-SDHC expansion	638000.0	542300.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/BXP-321/	Под заказ				638000.0	542300.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/BXP-321/	Под заказ		
BXP-350	Qbic	BXP-350 - Мини-ПК, 2xHDMI-out (8k, 4k), 1xHDMI-in 4k, 8GB RAM, 128GB storage, micro-SDHC	665500.0	565675.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/qbic-bxp-350/	NEW				665500.0	565675.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/qbic-bxp-350/	NEW		
BXT-512	Qbic	BXT-512 - Мини-ПК, Core-i3 7100U/8gb/256ssd/VESA/EU Power Code	1314500.0	1117325.0	-15.0	0	0	0	0.0	0.0	0.0	0	2	0	0		https://ipmatika.kz/products/box-pc/qbic_BXT_512/					1314500.0	1117325.0	-15.0	0	0	0	0.0	0.0	0.0	0	2	0	0		https://ipmatika.kz/products/box-pc/qbic_BXT_512/			
FHD-200	Qbic	FHD-200 - Мини-ПК для Digital Signage, HDMI, 2GB RAM, 32GB storage, металлический корпус	272250.0	231412.5	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/qbic-fhd-200/	Под заказ				272250.0	231412.5	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/box-pc/qbic-fhd-200/	Под заказ		
Системы бронирования						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
Door Tablet						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
DT-PREC		Desk Presence Controller - Лицензия для подключения 1 концентратора AC-210.ex к системе Deskware				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-PREC/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-PREC/	Под заказ		
DT-PRE	Door Tablet	DeskWare Presence license - Отображение статуса занятости 1 рабочего стола без бронирования				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-PRE/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-PRE/	Под заказ		
DT-API	Door Tablet	Door Tablet API - Лицензия на предоставление доступа к серверу стронних устройств и приложений				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-PRE/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-PRE/	Под заказ		
DT-EN	Door Tablet	Enterprise Server Licence - Лицензия на серверное ПО для 10 и более переговорных				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-EN/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-EN/	Под заказ		
SUPG	Door Tablet	Enterprise Server Upgrade - Лицензия - обновление сервера со Standard Server на Enterprise				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/SUPG/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/SUPG/	Под заказ		
DT-DSKO	Door Tablet	Hot Desk OEM - Лицензия для использования Qbic TD-0350 в системе DeskWare				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-DSKO/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-DSKO/	Под заказ		
DT-RMO	Door Tablet	OEM Room Licence - Лицензия для подключения 1 ПК Qbic TD-1050/TD-1060 для переговорной				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-RMO/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-RMO/	Под заказ		
DT-SR	Door Tablet	Standard Server Licence - Лицензия на серверное ПО для 1-9 переговорных				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-SR/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-SR/	Под заказ		
DT-WF	Door Tablet	Wayfinding Interactivity Licence - Лицензия для ПК с Touch-screen дисплеем				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-WF/	Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/doortablet-on-premise/DT-WF/	Под заказ		
BXT-512_DT-EN	Door Tablet	ПК BXT-512 в комплекте с ПО DoorTablet Enterprise Server Win IoT				0	0	0	0.0	0.0	0.0	0	0	0	0			Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0			Под заказ		
BXT-512_DT-SR	Door Tablet	ПК BXT-512 в комплекте с ПО DoorTablet Standard Server Win IoT				0	0	0	0.0	0.0	0.0	0	0	0	0			Под заказ							0	0	0	0.0	0.0	0.0	0	0	0	0			Под заказ		
Lanneck						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
TD-1050PRO-B_Lanneck	Qbic	TD-1050PRO-B в комплекте с ПО LanneckRoomBooking	898150.0	763427.5	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/qbic-lanneck/TD-1050PRO-B_Lanneck/					898150.0	763427.5	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/qbic-lanneck/TD-1050PRO-B_Lanneck/			
TD-1060 Slim_B_Lanneck	Qbic	TD-1060 Slim чёрный в комплекте с ПО LanneckRoomBooking	720500.0	612425.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/					720500.0	612425.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/			
TD-1070_Lanneck	Qbic	TD-1070 в комплекте с ПО LanneckRoomBooking	1053250.0	895262.5	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/qbic-lanneck/TD-1070_Lanneck/					1053250.0	895262.5	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/qbic-lanneck/TD-1070_Lanneck/			
T-Mate						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
T-Mate Booking Room Lite	T-MATE	Лицензия T-Mate Бронирование переговорной Лайт				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Booking_RoomLite/	NEW							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Booking_RoomLite/	NEW		
T-Mate Booking Room Advanced	T-MATE	Лицензия T-Mate Бронирование переговорной Расширенный				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Booking_RoomAdvanced/	NEW							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Booking_RoomAdvanced/	NEW		
T-Mate Booking Room Standard	T-MATE	Лицензия T-Mate Бронирование переговорной Стандарт				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Booking_RoomStandard/	NEW							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Booking_RoomStandard/	NEW		
T-Mate Busy Head	T-MATE	Лицензия T-Mate Занятость руководителя				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Busy_Head/	NEW							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Busy_Head/	NEW		
T-Mate Room Control	T-MATE	Лицензия T-Mate Управление переговорной				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Room_Control/	NEW							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/t-mate/T-Mate_Room_Control/	NEW		
UtiClock						0	0	0	0.0	0.0	0.0	0	0	0	0			NEW							0	0	0	0.0	0.0	0.0	0	0	0	0			NEW		
UCl-Sensor	UtiClock	Датчик движения для UtiClock. Wi-Fi датчик движения для UCl-1060B / UCl-1070, Wi-Fi				0	0	0	0.0	0.0	0.0	0	0	0	0			Служебная позиция							0	0	0	0.0	0.0	0.0	0	0	0	0			Служебная позиция		
UtiClock	UtiClock	"Программное обеспечение ""Система бронирования переговорных комнат Utinet UtiClock"""				0	0	0	0.0	0.0	0.0	0	0	0	0			NEW							0	0	0	0.0	0.0	0.0	0	0	0	0			NEW		
UtiClock-MAX	UtiClock	Программное обеспечение «Система бронирования переговорных UtiClock MAX»				0	0	0	0.0	0.0	0.0	0	0	0	0			Служебная позиция							0	0	0	0.0	0.0	0.0	0	0	0	0			Служебная позиция		
UCl-1070	UtiClock	"Система бронирования переговорных UtiClock 1070 10"" FHD, Android 11, 1xLAN (POE), 2xUSB, 1xmicroUSB"				0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
UCl-1060B/10'	UtiClock	Система бронирования переговорных комнат UtiClock 1060 10” HD, Android 10, 1xLAN (POE), 2xUSB				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/								0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/			
UCl-MaxTV-Stick	UtiClock	Система бронирования переговорных комнат UtiClock Max TV-Stick				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/	Служебная позиция							0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/	Служебная позиция		
Yeastar Workplace						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
WP-Location-OnPremise-Annual	Yeastar	Location Add-on для обавления доп. локации для киоска бронировани/веб-интерфейса				0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/yeastar-workplace/WP-Location-OnPremise-Annual/								0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/yeastar-workplace/WP-Location-OnPremise-Annual/			
Служебные позиции ПК						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
TD-0360.H_demo	Qbic	"TD-0360, 3,6"" сенсорная панель, BT, NFC/RFID/HID, RCC, серебристый_демо-образец_"	421300.0	358105.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/TD-0360/	Служебная позиция				421300.0	358105.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/TD-0360/	Служебная позиция		
BXT-512_YVIM	Qbic	ПАК ПК BXT-512 в комплекте с YVIM Basic Package	1870000.0	1589500.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0			Служебная позиция				1870000.0	1589500.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0			Служебная позиция		
_TD_-1060 Slim	Qbic	"Планшет, панельный ПК Qbic TD-1060 Slim, 10"" сенсорная панель, BT, RCC, черный"	495000.0	420750.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/	Служебная позиция				495000.0	420750.0	-15.0	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/panelnye-kompyutery/qbic-td-1060-slim/	Служебная позиция		
Сетевое оборудование						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
Milesight			0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0							0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0					
LTE маршрутизаторы			0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0							0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0					
UR32-L04EU	Milesight	UR32-L04EU Промышленный LTE маршрутизатор серии Pro	88000.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32-l04eu/	Акция				88000.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32-l04eu/	Акция		
UR32-L04EU-W-485	Milesight	UR32-L04EU-W-485 Промышленный LTE маршрутизатор серии Pro, Wi-Fi, RS485	136400.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32-l04eu/	Под заказ				136400.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32-l04eu/	Под заказ		
UR32L-L04EU	Milesight	UR32L-L04EU Промышленный LTE маршрутизатор серии Lite	136420.0	95491.19999999998	-30.002052484972893	0	0	0	0.0	0.0	0.0	0	3	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	Под заказ				136420.0	95491.19999999998	-30.002052484972893	0	0	0	0.0	0.0	0.0	0	3	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	Под заказ		
UR32L-L04EU-P	Milesight	UR32L-L04EU-P Промышленный LTE маршрутизатор серии Lite, PoE	123480.0	86436.58799999999	-29.999523809523822	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	Под заказ				123480.0	86436.58799999999	-29.999523809523822	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	Под заказ		
UR32S-L04EU-P	Milesight	UR32S-L04EU-P Промышленный LTE маршрутизатор серии Lite, Wi-Fi, PoE	136340.0	95440.04399999998	-29.99850080680652	0	0	0	0.0	0.0	0.0	0	0	19	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	Под заказ				136340.0	95440.04399999998	-29.99850080680652	0	0	0	0.0	0.0	0.0	0	0	19	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur32l-l04eu/	Под заказ		
UR35-L04EU-G-P-W	Milesight	UR35-L04EU-G-P-W Промышленный LTE маршрутизатор серии Pro, GPS, PoE, Wi-Fi	266240.0	186369.83399999997	-29.99931114783655	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur35-l04eu-w/	Под заказ				266240.0	186369.83399999997	-29.99931114783655	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur35-l04eu-w/	Под заказ		
UR35-L04EU-W	Milesight	UR35-L04EU-W Промышленный LTE маршрутизатор серии Pro, Wi-Fi	176000.0			0	0	0	0.0	0.0	0.0	0	4	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur35-l04eu-w/	Акция				176000.0			0	0	0	0.0	0.0	0.0	0	4	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur35-l04eu-w/	Акция		
UR41-L08EU	Milesight	UR41-L08EU Промышленный LTE маршрутизатор серии Mini, GPS, RS485	183930.0	128751.12599999999	-29.9999314956777	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur41-l08eu/	Акция				183930.0	128751.12599999999	-29.9999314956777	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-ur41-l08eu/	Акция		
UR75-L04EU-G-P-W	Milesight	UR75-L04EU-G-P-W Промышленный LTE маршрутизатор серии Ultra, GPS, PoE, Wi-Fi	206250.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-UR75-L04EU/	Акция				206250.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/promyshlennye-lte-routery/milesight-UR75-L04EU/	Акция		
Wi-Tek						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
LTE Роутеры						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
WI-LTE110-O	Wi-Tek	WI-LTE110-O Outdoor LTE роутер	32900.0	26317.499999999996	-20.007598784194542	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/831/LTE110-O_title.jpg	https://ipmatika.kz/products/lte-routery/wi-tek-wi-lte110-o/	EOL				32900.0	26317.499999999996	-20.007598784194542	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/831/LTE110-O_title.jpg	https://ipmatika.kz/products/lte-routery/wi-tek-wi-lte110-o/	EOL		
WI-LTE110-O v2	Wi-Tek	WI-LTE110-O Outdoor LTE роутер, Cloud	46430.0	37147.549999999996	-19.992354081412884	0	0	0	0.0	0.0	0.0	0	34	0	0	http://ipmatika.ru/upload/iblock/d08/d2022030315502885.png	https://ipmatika.kz/products/lte-routery/wi-tek-wi-lte110-o-v2/					46430.0	37147.549999999996	-19.992354081412884	0	0	0	0.0	0.0	0.0	0	34	0	0	http://ipmatika.ru/upload/iblock/d08/d2022030315502885.png	https://ipmatika.kz/products/lte-routery/wi-tek-wi-lte110-o-v2/			
